system:index,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8A_median,B8_median,date,name,.geo
9_312,506.0,648.0,661.5,1017.0,1501.0,1761.5,1924.0,1625.5,2024-10,Location_313,"{""type"":""Point"",""coordinates"":[114.29491800000001,-8.341548999999999]}"
9_313,917.0,1188.0,1366.0,1837.0,2358.0,2586.0,2858.5,2564.0,2024-10,Location_314,"{""type"":""Point"",""coordinates"":[114.13310900000002,-8.367022]}"
9_314,1009.0,1310.0,1692.5,2182.0,2724.5,3058.0,3423.0,3057.0,2024-10,Location_315,"{""type"":""Point"",""coordinates"":[114.3350353,-8.279046600000001]}"
9_315,414.0,589.0,432.0,946.5,2200.5,2905.0,3111.0,2767.5,2024-10,Location_316,"{""type"":""Point"",""coordinates"":[114.2858617,-8.3017279]}"
9_316,578.0,794.5,636.0,1156.5,2644.5,3290.0,3564.0,3381.0,2024-10,Location_317,"{""type"":""Point"",""coordinates"":[114.0466553,-8.3142929]}"
9_317,520.0,796.0,621.5,1197.5,2324.0,2604.0,2821.5,2743.0,2024-10,Location_318,"{""type"":""Point"",""coordinates"":[114.3098021,-8.159606299999998]}"
9_318,576.5,776.5,577.5,1020.5,2189.0,2490.5,2692.0,2451.0,2024-10,Location_319,"{""type"":""Point"",""coordinates"":[114.29884800000002,-8.308256300000002]}"
9_319,736.0,891.0,881.0,1299.0,2006.0,2200.0,2231.0,2109.0,2024-10,Location_320,"{""type"":""Point"",""coordinates"":[114.15807200000002,-8.394306999999998]}"
9_320,529.5,684.5,516.0,926.5,2184.5,2684.5,2820.5,2725.0,2024-10,Location_321,"{""type"":""Point"",""coordinates"":[114.303517,-8.292586]}"
9_321,747.0,928.0,829.0,1241.5,2066.5,2310.0,2416.5,2295.0,2024-10,Location_322,"{""type"":""Point"",""coordinates"":[113.96911100000001,-8.297111]}"
9_322,629.0,960.0,928.5,1603.0,2719.5,3080.0,3399.5,2970.5,2024-10,Location_323,"{""type"":""Point"",""coordinates"":[114.27691200000001,-8.336008]}"
9_323,771.0,900.0,902.0,1256.0,2111.0,2557.0,2697.0,2512.0,2024-10,Location_324,"{""type"":""Point"",""coordinates"":[114.32554300000001,-8.2760732]}"
9_324,806.0,1006.0,997.0,1419.0,2231.0,2420.0,2793.0,2296.0,2024-10,Location_325,"{""type"":""Point"",""coordinates"":[114.0461483,-8.303837200000002]}"
9_325,497.0,698.0,594.5,986.0,1763.0,2156.5,2281.0,2085.0,2024-10,Location_326,"{""type"":""Point"",""coordinates"":[114.32784600000001,-8.192827]}"
9_326,961.0,1064.5,940.0,1474.0,2783.0,3342.0,3467.0,3407.0,2024-10,Location_327,"{""type"":""Point"",""coordinates"":[114.29540800000001,-8.193423]}"
9_327,335.0,576.5,355.5,871.0,2575.0,3445.5,3604.5,3386.5,2024-10,Location_328,"{""type"":""Point"",""coordinates"":[114.31536,-8.162765]}"
9_328,861.0,990.0,1063.5,1478.5,2058.0,2401.5,2697.0,1994.5,2024-10,Location_329,"{""type"":""Point"",""coordinates"":[114.21447240000002,-8.3691211]}"
9_329,732.5,908.0,935.0,1302.5,1820.0,1972.0,2131.5,1871.0,2024-10,Location_330,"{""type"":""Point"",""coordinates"":[114.123723,-8.330845]}"
9_330,386.5,598.0,414.0,998.0,2317.5,2880.0,3107.0,2673.0,2024-10,Location_331,"{""type"":""Point"",""coordinates"":[114.33727,-8.198273]}"
9_331,1192.0,1420.0,1442.0,1876.0,2546.0,3010.0,2905.0,3041.0,2024-10,Location_332,"{""type"":""Point"",""coordinates"":[114.125658,-8.338617]}"
9_332,487.5,646.0,494.0,926.0,1523.0,1881.0,1853.5,1474.0,2024-10,Location_333,"{""type"":""Point"",""coordinates"":[114.2785,-8.182106]}"
9_333,1193.0,1437.0,1426.0,1888.0,2442.0,2457.0,2690.0,2566.0,2024-10,Location_334,"{""type"":""Point"",""coordinates"":[114.226313,-8.258714999999999]}"
9_334,576.5,760.5,609.0,1162.5,2766.0,3495.5,3692.0,3380.5,2024-10,Location_335,"{""type"":""Point"",""coordinates"":[114.31352300000002,-8.205963999999998]}"
9_335,862.0,1186.0,1134.0,1791.0,2734.0,3053.0,3367.0,3298.0,2024-10,Location_336,"{""type"":""Point"",""coordinates"":[114.145575,-8.408056]}"
9_336,459.5,669.5,465.0,1026.0,2734.5,3620.0,3920.0,3628.5,2024-10,Location_337,"{""type"":""Point"",""coordinates"":[114.30290210000001,-8.3119082]}"
9_337,883.5,1157.5,1099.0,1702.0,2497.0,2793.0,3074.0,2779.5,2024-10,Location_338,"{""type"":""Point"",""coordinates"":[114.17407800000001,-8.438094000000001]}"
9_338,442.0,430.0,383.0,477.0,518.5,562.0,560.5,584.5,2024-10,Location_339,"{""type"":""Point"",""coordinates"":[114.25586760000002,-8.421188100000002]}"
9_339,727.5,960.0,886.0,1417.0,2465.0,2756.0,3077.0,2705.5,2024-10,Location_340,"{""type"":""Point"",""coordinates"":[114.1861338,-8.325714300000001]}"
9_340,649.0,830.0,889.0,1236.0,1495.0,1728.0,1803.0,1692.0,2024-10,Location_341,"{""type"":""Point"",""coordinates"":[114.13495400000001,-8.373437]}"
9_341,970.5,1267.5,1084.5,1743.5,2750.0,2975.5,3028.0,3143.5,2024-10,Location_342,"{""type"":""Point"",""coordinates"":[114.3054237,-8.2650836]}"
9_342,784.0,990.0,1144.0,1521.0,1907.0,2107.0,2194.0,2065.0,2024-10,Location_343,"{""type"":""Point"",""coordinates"":[114.11769600000001,-8.309671]}"
9_343,470.0,759.0,580.0,1240.0,2592.0,3117.5,3482.5,3135.0,2024-10,Location_344,"{""type"":""Point"",""coordinates"":[114.323338,-8.172682]}"
9_344,639.0,1044.0,896.0,1709.0,3064.0,3462.0,3827.0,3501.0,2024-10,Location_345,"{""type"":""Point"",""coordinates"":[114.26918340000002,-8.3341696]}"
9_345,668.0,962.5,806.5,1492.0,2785.0,3151.0,3460.5,3198.0,2024-10,Location_346,"{""type"":""Point"",""coordinates"":[113.9665836,-8.3027146]}"
9_346,620.0,735.5,503.5,935.5,2556.5,3398.5,3567.0,3327.0,2024-10,Location_347,"{""type"":""Point"",""coordinates"":[113.96554690000002,-8.307916200000001]}"
9_347,2616.0,2547.5,2355.5,2891.0,3615.0,3822.0,3862.0,3952.0,2024-10,Location_348,"{""type"":""Point"",""coordinates"":[113.9756156,-8.2754126]}"
9_348,598.0,766.0,848.0,1236.0,1976.0,2303.0,2534.0,2329.0,2024-10,Location_349,"{""type"":""Point"",""coordinates"":[114.0039126,-8.2875461]}"
9_349,1031.5,1351.5,1637.0,2115.0,2775.0,3065.5,3396.0,3225.0,2024-10,Location_350,"{""type"":""Point"",""coordinates"":[114.0453725,-8.2919613]}"
9_350,562.0,703.0,628.0,966.0,1444.0,1674.0,1733.0,1554.0,2024-10,Location_351,"{""type"":""Point"",""coordinates"":[114.113042,-8.294609]}"
9_351,599.0,801.0,646.0,1208.0,2383.0,2912.0,3008.0,2813.0,2024-10,Location_352,"{""type"":""Point"",""coordinates"":[114.11483,-8.300432]}"
9_352,796.0,1057.0,1100.0,1649.0,2393.0,2667.0,3000.0,2700.0,2024-10,Location_353,"{""type"":""Point"",""coordinates"":[114.153744,-8.433269000000001]}"
9_353,703.0,906.0,738.5,1292.5,2800.5,3433.5,3731.5,3406.5,2024-10,Location_354,"{""type"":""Point"",""coordinates"":[114.156632,-8.388400999999998]}"
9_354,464.0,657.0,473.0,920.0,2122.0,2721.0,2821.5,2466.5,2024-10,Location_355,"{""type"":""Point"",""coordinates"":[114.317459,-8.318094]}"
9_355,758.5,994.0,889.5,1451.5,2573.5,2998.0,3316.5,3199.5,2024-10,Location_356,"{""type"":""Point"",""coordinates"":[114.11559820000001,-8.5267623]}"
9_356,641.0,840.0,786.0,1208.0,2059.0,2427.0,2529.0,2344.0,2024-10,Location_357,"{""type"":""Point"",""coordinates"":[114.1125919,-8.5454903]}"
9_357,542.0,788.0,671.0,1154.0,2188.5,2518.0,2702.5,2584.5,2024-10,Location_358,"{""type"":""Point"",""coordinates"":[114.1140169,-8.5729655]}"
9_358,640.0,922.0,763.0,1449.0,2685.0,3200.0,3402.0,3237.0,2024-10,Location_359,"{""type"":""Point"",""coordinates"":[114.27097,-8.496635]}"
9_359,604.5,887.0,729.0,1349.0,2994.0,3502.5,3702.5,3452.5,2024-10,Location_360,"{""type"":""Point"",""coordinates"":[114.32112200000002,-8.507795]}"
10_0,318.0,447.0,314.0,587.0,1565.0,1845.0,1946.0,1633.0,2024-11,Location_1,"{""type"":""Point"",""coordinates"":[113.65720620000002,-8.313155300000002]}"
10_1,477.0,836.0,574.0,1336.0,3336.0,3810.0,3984.0,3918.0,2024-11,Location_2,"{""type"":""Point"",""coordinates"":[113.6747281,-8.126344999999999]}"
10_2,377.0,692.0,508.0,1228.5,2811.0,3431.5,3727.5,3359.0,2024-11,Location_3,"{""type"":""Point"",""coordinates"":[113.6137447,-8.197671]}"
10_3,545.0,752.0,707.0,1066.0,1355.5,1493.5,1540.5,1416.0,2024-11,Location_4,"{""type"":""Point"",""coordinates"":[113.6176363,-8.216875]}"
10_4,553.5,772.5,609.5,1143.5,2676.0,3387.5,3669.0,3313.5,2024-11,Location_5,"{""type"":""Point"",""coordinates"":[113.82875100000001,-8.182679]}"
10_5,426.5,587.0,486.5,887.0,1662.0,1992.0,1891.5,1829.0,2024-11,Location_6,"{""type"":""Point"",""coordinates"":[113.5896353,-8.2080691]}"
10_6,505.0,649.0,602.5,951.5,1610.0,1966.5,2023.5,1788.0,2024-11,Location_7,"{""type"":""Point"",""coordinates"":[113.8081422,-8.177860699999998]}"
10_7,266.0,463.0,297.0,710.0,1683.0,2014.0,2108.0,1918.0,2024-11,Location_8,"{""type"":""Point"",""coordinates"":[113.3701317,-8.225525499999998]}"
10_8,512.5,725.0,666.5,1062.5,2018.5,2404.0,2610.5,2217.0,2024-11,Location_9,"{""type"":""Point"",""coordinates"":[113.7229582,-8.2671464]}"
10_9,230.0,557.0,305.0,945.5,2692.0,3477.5,3952.5,3362.0,2024-11,Location_10,"{""type"":""Point"",""coordinates"":[113.67391240000002,-8.187615000000001]}"
10_10,473.0,744.5,597.5,1127.5,2194.5,2619.0,2808.0,2532.0,2024-11,Location_11,"{""type"":""Point"",""coordinates"":[113.7965366,-8.175959100000002]}"
10_11,583.5,806.5,773.5,1248.5,1775.0,2020.0,2035.0,1710.0,2024-11,Location_12,"{""type"":""Point"",""coordinates"":[113.7441651,-8.277093100000002]}"
10_12,806.5,946.5,886.5,1366.5,1980.5,2240.5,2307.5,2106.5,2024-11,Location_13,"{""type"":""Point"",""coordinates"":[113.42911420000001,-8.200798]}"
10_13,669.5,946.5,1056.0,1540.0,2179.5,2483.5,2689.5,2426.5,2024-11,Location_14,"{""type"":""Point"",""coordinates"":[113.83707750000002,-8.184898900000002]}"
10_14,603.0,815.5,677.5,1192.0,2829.5,3829.0,3977.5,3564.5,2024-11,Location_15,"{""type"":""Point"",""coordinates"":[113.8164785,-8.180156499999999]}"
10_15,832.0,1064.5,838.0,1446.0,2854.5,3581.5,3802.5,3439.0,2024-11,Location_16,"{""type"":""Point"",""coordinates"":[113.39371410000001,-8.1667321]}"
10_16,355.0,562.0,408.0,861.0,1822.5,2245.0,2285.0,2313.5,2024-11,Location_17,"{""type"":""Point"",""coordinates"":[113.60988470000001,-8.172183400000002]}"
10_17,480.5,739.5,540.0,1041.5,2252.0,2728.0,2860.0,2530.5,2024-11,Location_18,"{""type"":""Point"",""coordinates"":[113.475095,-8.1777618]}"
10_18,271.0,432.0,270.5,641.5,1994.5,2795.5,2974.5,2734.5,2024-11,Location_19,"{""type"":""Point"",""coordinates"":[113.5530802,-8.2102692]}"
10_19,626.0,875.0,787.0,1357.0,1922.0,2003.0,2169.0,2026.0,2024-11,Location_20,"{""type"":""Point"",""coordinates"":[113.40884,-8.1342059]}"
10_20,480.0,767.5,487.0,1100.5,2844.0,3677.5,3879.5,3579.5,2024-11,Location_21,"{""type"":""Point"",""coordinates"":[113.3968056,-8.1601068]}"
10_21,505.5,713.0,697.0,1056.5,1497.5,1625.0,1624.0,1425.0,2024-11,Location_22,"{""type"":""Point"",""coordinates"":[113.61495810000001,-8.205405]}"
10_22,585.5,880.5,630.5,1179.0,2584.5,3070.0,3256.0,3120.0,2024-11,Location_23,"{""type"":""Point"",""coordinates"":[113.3846016,-8.189551200000002]}"
10_23,333.5,621.5,406.0,924.0,2728.5,3645.5,3799.0,3671.0,2024-11,Location_24,"{""type"":""Point"",""coordinates"":[113.3426857,-8.2945359]}"
10_24,396.5,645.5,614.0,1106.5,1720.0,1979.5,2101.5,1776.0,2024-11,Location_25,"{""type"":""Point"",""coordinates"":[113.61235770000002,-8.185245699999996]}"
10_25,428.0,630.0,513.0,1167.0,1902.0,2317.0,2297.0,1922.0,2024-11,Location_26,"{""type"":""Point"",""coordinates"":[113.67423320000002,-8.117306700000002]}"
10_26,3637.0,3558.0,3466.5,3898.5,4347.0,4476.5,4518.5,4186.5,2024-11,Location_27,"{""type"":""Point"",""coordinates"":[113.41868480000001,-8.103948100000002]}"
10_27,394.0,652.0,574.0,1030.0,1814.0,2275.0,2386.0,2235.0,2024-11,Location_28,"{""type"":""Point"",""coordinates"":[113.640774,-8.117544]}"
10_28,203.5,493.0,310.5,843.5,2678.5,3738.5,4034.0,3711.5,2024-11,Location_29,"{""type"":""Point"",""coordinates"":[113.6727523,-8.1875401]}"
10_29,255.5,472.0,407.0,835.0,1709.5,1990.0,2193.5,1902.0,2024-11,Location_30,"{""type"":""Point"",""coordinates"":[113.66804770000002,-8.170991]}"
10_30,1883.0,1934.0,1588.5,2052.0,3378.5,4099.5,4216.5,4186.5,2024-11,Location_31,"{""type"":""Point"",""coordinates"":[113.36436500000002,-8.239713500000002]}"
10_31,503.0,799.0,423.0,1126.5,3170.5,3965.5,4172.0,3789.5,2024-11,Location_32,"{""type"":""Point"",""coordinates"":[113.8443242,-8.1855324]}"
10_32,432.5,555.0,364.5,712.5,2271.0,3313.0,3557.0,3289.0,2024-11,Location_33,"{""type"":""Point"",""coordinates"":[113.87235690000001,-8.1912968]}"
10_33,627.0,927.5,897.0,1334.0,2022.0,2311.5,2445.0,2203.5,2024-11,Location_34,"{""type"":""Point"",""coordinates"":[113.7139078,-8.263916400000001]}"
10_34,389.0,603.0,400.0,934.0,2377.5,3015.0,3102.0,2914.0,2024-11,Location_35,"{""type"":""Point"",""coordinates"":[113.4752136,-8.175067]}"
10_35,603.5,913.5,813.0,1354.0,2554.0,2816.5,3057.0,2693.0,2024-11,Location_36,"{""type"":""Point"",""coordinates"":[113.50607480000001,-8.2298655]}"
10_36,788.0,995.5,878.5,1365.0,2349.0,2748.5,2881.0,2621.5,2024-11,Location_37,"{""type"":""Point"",""coordinates"":[113.55426370000002,-8.2214045]}"
10_37,307.5,470.5,359.5,682.0,1452.5,1790.5,1821.5,1659.5,2024-11,Location_38,"{""type"":""Point"",""coordinates"":[113.59065160000002,-8.2134926]}"
10_38,823.0,1055.0,942.0,1505.0,2603.0,2959.0,3168.0,3017.0,2024-11,Location_39,"{""type"":""Point"",""coordinates"":[113.67629820000002,-8.1284427]}"
10_39,180.5,487.0,241.5,858.5,2727.5,3620.0,3885.5,3654.5,2024-11,Location_40,"{""type"":""Point"",""coordinates"":[113.68734020000001,-8.1566426]}"
10_40,405.0,690.0,584.0,1156.0,2164.0,2686.0,2736.0,2454.0,2024-11,Location_41,"{""type"":""Point"",""coordinates"":[113.6757587,-8.290543700000002]}"
10_41,548.0,758.0,759.0,1112.0,1643.0,1808.0,1968.0,1716.0,2024-11,Location_42,"{""type"":""Point"",""coordinates"":[113.6639124,-8.2781246]}"
10_42,545.0,816.5,825.5,1369.0,2330.5,2687.5,2942.0,2654.0,2024-11,Location_43,"{""type"":""Point"",""coordinates"":[113.64122160000001,-8.2491758]}"
10_43,427.5,563.5,381.0,854.5,2003.5,2569.0,2655.5,2417.5,2024-11,Location_44,"{""type"":""Point"",""coordinates"":[113.6982031,-8.2755333]}"
10_44,426.0,718.0,522.0,1044.0,2465.0,2891.0,3175.0,2910.0,2024-11,Location_45,"{""type"":""Point"",""coordinates"":[113.6686536,-8.2542823]}"
10_45,255.0,502.0,337.5,827.0,1962.5,2386.5,2572.5,2390.5,2024-11,Location_46,"{""type"":""Point"",""coordinates"":[113.65666740000002,-8.2457781]}"
10_46,327.5,541.5,364.5,856.0,1899.0,2265.5,2460.5,2281.5,2024-11,Location_47,"{""type"":""Point"",""coordinates"":[113.6453361,-8.2425641]}"
10_47,435.5,677.5,532.5,1042.0,1792.5,2073.5,2101.0,1926.0,2024-11,Location_48,"{""type"":""Point"",""coordinates"":[113.6333966,-8.243971]}"
10_48,470.0,630.0,509.0,918.5,1826.5,2152.0,2187.0,2091.0,2024-11,Location_49,"{""type"":""Point"",""coordinates"":[113.671354,-8.108513]}"
10_49,406.5,742.5,505.5,1074.0,2524.0,3278.0,3548.5,3226.0,2024-11,Location_50,"{""type"":""Point"",""coordinates"":[113.7236479,-8.267479800000004]}"
10_50,232.5,473.5,292.0,797.0,2062.0,2626.0,2842.0,2559.0,2024-11,Location_51,"{""type"":""Point"",""coordinates"":[113.665341,-8.168233000000003]}"
10_51,501.5,611.0,471.0,891.0,2156.5,2926.0,3083.0,2892.0,2024-11,Location_52,"{""type"":""Point"",""coordinates"":[113.42372090000002,-8.0921273]}"
10_52,853.5,1106.0,931.0,1517.5,2572.0,3053.5,3225.0,2901.0,2024-11,Location_53,"{""type"":""Point"",""coordinates"":[113.3925671,-8.1697451]}"
10_53,1981.0,1960.0,1661.5,2044.0,3277.5,4126.5,4204.0,4178.0,2024-11,Location_54,"{""type"":""Point"",""coordinates"":[113.38892560000001,-8.1813844]}"
10_54,390.0,616.0,529.0,884.0,1235.0,1436.0,1510.0,1354.0,2024-11,Location_55,"{""type"":""Point"",""coordinates"":[113.3669205,-8.2345339]}"
10_55,618.0,813.0,771.0,1218.0,1835.0,2073.0,2372.0,1936.0,2024-11,Location_56,"{""type"":""Point"",""coordinates"":[113.84303540000002,-8.0679981]}"
10_56,377.0,692.0,508.0,1228.5,2811.0,3431.5,3727.5,3359.0,2024-11,Location_57,"{""type"":""Point"",""coordinates"":[113.61368170000001,-8.1976365]}"
10_57,243.0,390.5,240.5,631.5,2125.5,3092.0,3423.5,3018.5,2024-11,Location_58,"{""type"":""Point"",""coordinates"":[113.61483300000002,-8.177417300000002]}"
10_58,410.5,662.0,455.5,986.5,2556.5,3322.0,3590.0,3298.0,2024-11,Location_59,"{""type"":""Point"",""coordinates"":[113.6106541,-8.166067300000002]}"
10_59,1208.0,1446.0,1456.0,1944.0,2664.0,2965.0,3042.0,2937.0,2024-11,Location_60,"{""type"":""Point"",""coordinates"":[110.621344,-7.057286]}"
10_60,1006.0,1397.0,1218.0,1653.0,2770.0,3134.0,3241.0,2992.0,2024-11,Location_61,"{""type"":""Point"",""coordinates"":[110.626767,-7.054036]}"
10_61,1024.0,1355.0,1313.0,1694.0,2044.0,2264.0,2243.0,2177.0,2024-11,Location_62,"{""type"":""Point"",""coordinates"":[110.64071700000001,-7.045556]}"
10_62,1149.5,1249.0,1198.0,1427.0,1356.5,1502.0,1390.0,1245.5,2024-11,Location_63,"{""type"":""Point"",""coordinates"":[110.654128,-7.037749999999999]}"
10_63,620.0,749.0,852.0,1082.0,1011.0,1156.0,1064.0,973.0,2024-11,Location_64,"{""type"":""Point"",""coordinates"":[110.661281,-7.032966999999999]}"
10_64,1153.0,1386.0,1259.0,1670.0,1657.0,1842.0,1816.0,1511.0,2024-11,Location_65,"{""type"":""Point"",""coordinates"":[110.668442,-7.028536]}"
10_65,4972.5,4313.5,3803.0,3866.0,3728.5,3731.5,3623.0,4300.5,2024-11,Location_66,"{""type"":""Point"",""coordinates"":[110.679194,-7.021806000000001]}"
10_66,1050.5,1259.5,1302.5,1639.5,1773.5,1946.0,1980.5,1803.5,2024-11,Location_67,"{""type"":""Point"",""coordinates"":[110.642236,-7.089124999999999]}"
10_67,907.0,1075.5,1031.5,1339.5,1235.0,1317.0,1187.5,1128.0,2024-11,Location_68,"{""type"":""Point"",""coordinates"":[110.643925,-7.084705999999999]}"
10_68,942.0,1140.0,1122.0,1429.0,1498.0,1666.0,1577.0,1464.0,2024-11,Location_69,"{""type"":""Point"",""coordinates"":[110.666567,-7.069367000000001]}"
10_69,916.0,1136.0,1087.5,1603.5,1969.0,2172.5,2281.5,2108.0,2024-11,Location_70,"{""type"":""Point"",""coordinates"":[110.67725600000001,-7.061864]}"
10_70,705.0,914.0,1136.0,1696.0,2105.0,2530.0,2747.0,2501.0,2024-11,Location_71,"{""type"":""Point"",""coordinates"":[110.69685000000001,-7.048158000000001]}"
10_71,795.0,1014.0,967.0,1522.0,2260.5,2761.0,3034.0,2660.0,2024-11,Location_72,"{""type"":""Point"",""coordinates"":[110.70665,-7.041975000000001]}"
10_72,1062.0,1486.0,1354.0,1844.0,1759.0,2147.0,1959.0,1904.0,2024-11,Location_73,"{""type"":""Point"",""coordinates"":[110.67861700000002,-7.119211000000001]}"
10_73,857.0,861.0,766.0,894.0,852.0,845.0,826.0,694.0,2024-11,Location_74,"{""type"":""Point"",""coordinates"":[110.78500000000001,-6.9897222]}"
10_74,1477.5,1640.5,1555.0,1999.0,2388.0,2560.0,2676.0,2473.5,2024-11,Location_75,"{""type"":""Point"",""coordinates"":[110.7755556,-7.021944400000001]}"
10_75,1166.0,1364.0,1182.0,1960.0,2804.0,3051.0,3296.0,3158.0,2024-11,Location_76,"{""type"":""Point"",""coordinates"":[110.77527800000001,-7.026944]}"
10_76,852.0,959.5,1014.5,1261.5,1288.0,1463.0,1496.5,1361.5,2024-11,Location_77,"{""type"":""Point"",""coordinates"":[110.7716667,-7.0463889]}"
10_77,588.5,963.0,587.5,1446.0,3441.5,4012.5,4285.5,4101.5,2024-11,Location_78,"{""type"":""Point"",""coordinates"":[110.75194440000001,-7.0844444]}"
10_78,1340.5,1503.5,1591.0,1871.0,2063.0,2287.0,2440.5,2093.5,2024-11,Location_79,"{""type"":""Point"",""coordinates"":[110.7636111,-7.0783333]}"
10_79,1107.5,1295.0,1239.5,1505.0,1701.5,1772.0,1823.0,1680.0,2024-11,Location_80,"{""type"":""Point"",""coordinates"":[110.7725,-7.0719444000000005]}"
10_80,717.0,839.0,895.5,1134.0,1034.0,1121.5,1077.5,955.5,2024-11,Location_81,"{""type"":""Point"",""coordinates"":[110.78500000000001,-7.0702777999999995]}"
10_81,980.5,1161.5,1070.0,1502.0,1769.0,1934.5,2091.0,1823.5,2024-11,Location_82,"{""type"":""Point"",""coordinates"":[110.7966667,-7.0591667]}"
10_82,1914.0,2085.5,1908.0,2468.5,3084.5,3223.5,3477.0,3155.5,2024-11,Location_83,"{""type"":""Point"",""coordinates"":[110.8047222,-7.053055600000001]}"
10_83,1451.0,1450.0,1479.0,1821.0,1772.0,1917.0,1912.0,1723.0,2024-11,Location_84,"{""type"":""Point"",""coordinates"":[110.81527780000002,-7.0452778]}"
10_84,1273.0,1404.5,1074.5,1557.5,1994.5,2248.0,2040.0,1957.5,2024-11,Location_85,"{""type"":""Point"",""coordinates"":[110.8236111,-7.0413889]}"
10_85,1253.0,1361.5,1217.5,1551.0,1917.5,2076.0,2070.5,1910.0,2024-11,Location_86,"{""type"":""Point"",""coordinates"":[110.8408333,-7.0305556]}"
10_86,769.0,836.5,652.5,986.0,1307.5,1440.5,1404.0,1273.0,2024-11,Location_87,"{""type"":""Point"",""coordinates"":[110.84666670000001,-7.026111099999999]}"
10_87,5436.0,5206.0,4757.0,4888.0,5068.0,5257.0,5189.0,5216.0,2024-11,Location_88,"{""type"":""Point"",""coordinates"":[110.85491270000001,-7.0230765]}"
10_88,1245.0,1549.0,1736.0,2096.0,2612.0,2974.0,3268.0,2621.0,2024-11,Location_89,"{""type"":""Point"",""coordinates"":[110.8647222,-7.017777799999999]}"
10_89,577.5,890.5,910.0,1476.0,2182.0,2471.5,2794.5,2561.5,2024-11,Location_90,"{""type"":""Point"",""coordinates"":[110.776,-7.1212919999999995]}"
10_90,1172.0,1193.0,997.0,1368.0,2216.0,2579.0,2679.0,2460.0,2024-11,Location_91,"{""type"":""Point"",""coordinates"":[110.794972,-7.103053]}"
10_91,847.0,1038.0,996.0,1454.0,1724.0,1922.0,2087.0,1864.0,2024-11,Location_92,"{""type"":""Point"",""coordinates"":[110.796819,-7.095069]}"
10_92,3071.0,3009.0,2957.0,3160.0,3288.5,3380.5,3494.0,3201.5,2024-11,Location_93,"{""type"":""Point"",""coordinates"":[110.80181400000001,-7.087908]}"
10_93,3950.0,3745.5,3587.5,3210.0,3475.5,3538.5,3752.0,4111.5,2024-11,Location_94,"{""type"":""Point"",""coordinates"":[110.80699700000001,-7.137343999999999]}"
10_94,1183.0,1298.0,1302.0,1576.0,1625.0,1779.0,1805.0,1622.0,2024-11,Location_95,"{""type"":""Point"",""coordinates"":[110.82136400000002,-7.115258]}"
10_95,609.5,715.0,771.0,1016.5,927.0,979.5,930.0,837.0,2024-11,Location_96,"{""type"":""Point"",""coordinates"":[110.83,-7.102164]}"
10_96,950.0,1125.0,1050.0,1436.0,1663.0,1746.0,1842.0,1689.0,2024-11,Location_97,"{""type"":""Point"",""coordinates"":[110.83471100000001,-7.095122]}"
10_97,893.0,1146.5,996.0,1416.0,1802.5,2019.0,1996.0,1730.5,2024-11,Location_98,"{""type"":""Point"",""coordinates"":[110.838578,-7.147671999999999]}"
10_98,629.0,872.0,782.0,1286.0,2063.0,2483.0,2664.0,2380.0,2024-11,Location_99,"{""type"":""Point"",""coordinates"":[110.85736700000001,-7.129625000000001]}"
10_99,1386.0,1513.0,1228.0,1710.0,2234.0,2506.0,2632.0,2631.0,2024-11,Location_100,"{""type"":""Point"",""coordinates"":[110.88638890000001,-7.039444399999999]}"
10_100,1254.0,1539.0,1431.0,1850.0,2550.0,3206.0,3139.0,2837.0,2024-11,Location_101,"{""type"":""Point"",""coordinates"":[110.8742367,-7.043780400000001]}"
10_101,1349.0,1448.0,1153.0,1635.0,1818.0,2004.0,1807.0,1739.0,2024-11,Location_102,"{""type"":""Point"",""coordinates"":[110.86177550000001,-7.0543859]}"
10_102,1156.5,1406.0,1331.5,1692.0,1879.5,2022.0,2023.0,1888.0,2024-11,Location_103,"{""type"":""Point"",""coordinates"":[110.85444440000002,-7.0541667]}"
10_103,948.0,1019.0,953.0,1256.0,1252.0,1328.0,1356.0,1215.0,2024-11,Location_104,"{""type"":""Point"",""coordinates"":[110.87209400000002,-7.135724999999999]}"
10_104,984.0,1155.0,1207.0,1494.0,1567.0,1638.0,1716.0,1583.0,2024-11,Location_105,"{""type"":""Point"",""coordinates"":[110.86428100000002,-7.144142]}"
10_105,648.0,906.5,801.0,1362.5,2190.5,2434.0,2587.5,2448.5,2024-11,Location_106,"{""type"":""Point"",""coordinates"":[110.85891400000001,-7.150558000000001]}"
10_106,857.0,997.0,1033.0,1298.5,1282.5,1382.5,1369.0,1234.0,2024-11,Location_107,"{""type"":""Point"",""coordinates"":[110.85416400000001,-7.155283]}"
10_107,804.5,1070.0,1193.0,1663.0,2660.0,2996.0,3184.5,2833.5,2024-11,Location_108,"{""type"":""Point"",""coordinates"":[110.844906,-7.164221999999999]}"
10_108,831.0,1038.0,1017.0,1404.0,1943.0,2218.0,2339.0,2044.0,2024-11,Location_109,"{""type"":""Point"",""coordinates"":[110.86583330000002,-7.0894444]}"
10_109,1018.5,1309.0,1308.5,1713.0,2215.5,2491.5,2662.5,2553.5,2024-11,Location_110,"{""type"":""Point"",""coordinates"":[110.8780556,-7.1094444]}"
